File,Heating energy,Cooling energy,Fan energy,Comfort,IAQ ratio
FCU_FanOutletBlockage,0.0,-0.05608478137727662,5.807905518591524,13.801112775518929,0.5319369243606961
FCU_FilterRestriction_10%,0.0,-0.011474477291472758,0.049443489242201634,0.026820743276981484,0.06213236562428527
FCU_FilterRestriction_20%,0.0,-0.021574961005154037,0.12063203206916664,0.07919252443112884,0.127037147127308
FCU_FilterRestriction_50%,0.0,-0.04794872939627715,0.5060776010787116,0.471132035095228,0.35145266872730146
FCU_OABlockage,0.0,-0.21239432577443632,-0.00031859652225238433,0.1529638347956342,0.9251644567202606
FCU_OADMPRLeak_20,0.0,0.04832997742896582,-1.7779896415331904e-05,-0.006619587702403578,-0.20806156819522204
FCU_OADMPRLeak_50,0.0,0.10262465532626068,0.00012590088812980188,-0.05555317783008819,-0.4582562825445312
FCU_OADMPRLeak_80,0.0,0.1456574771755543,0.019566535736149793,-0.180198302304016,-0.6490664831117972
FCU_OADMPRStuck_0,0.0,-0.2241012909208796,-0.004091298326478528,0.1571153434624446,0.9732685933416473
FCU_OADMPRStuck_100,0.0,1.8188233815185368,1.7333061188792713,3.5129039161138436,-8.42507711934351
FCU_OADMPRStuck_30,0.0,0.0020440490765217907,-2.8832264459097243e-06,-0.0054212140666252285,1.3585189520959317e-05
FCU_OADMPRStuck_50,0.0,0.4929450476866304,0.1986941867427332,-0.36643127184535274,-2.3250062132331344
FCU_OADMPRStuck_80,0.0,1.4717947451697175,1.1954423878497002,0.557885726514016,-6.885012329298413
FCU_SensorBias_RMTemp_+2C,0.0,0.2443984634550756,0.2968125451104805,0.2754262072901066,-0.004736782987708781
FCU_SensorBias_RMTemp_+4C,0.0,0.5545522668688996,1.5083973970231657,0.9086240102717742,0.0115400826485291
FCU_SensorBias_RMTemp_-2C,0.0,-0.20384296134680174,0.000253003120611828,-0.5073257721663456,1.233290212764363e-05
FCU_SensorBias_RMTemp_-4C,0.0,-0.39447478622472315,-0.0009396915524350302,-0.8273343319780292,-3.948818507420212e-05
FCU_VLVLeak_Cooling_20,0.0,1.4905284445616178,-0.13104264195805668,-0.48712461659176887,-0.004315753342101427
FCU_VLVLeak_Cooling_50,0.0,8.593160394887546,-0.3831156817725305,-0.9896996932734148,-0.013463119439989431
FCU_VLVLeak_Cooling_80,0.0,10.75850878794904,-0.43941500296491776,-0.999372280476496,-0.01713459760315707
FCU_VLVLeak_Heating_20,14.563070180309674,1.7144621268240343,3.4445827058311353,4.991782580783219,-0.36172438950400265
FCU_VLVLeak_Heating_50,43.544770490922566,3.4223570046998084,6.128934282619627,128.8900777516228,0.1274372224523837
FCU_VLVLeak_Heating_80,79.33624388073545,5.571644009742713,7.097750746995923,208.22007275839934,0.4572778683479249
FCU_VLVStuck_Cooling_0,0.0,-1.0,16.794090779345733,605.3829089093375,0.4658654504167957
FCU_VLVStuck_Cooling_100,0.0,10.862593786852933,-0.4562088359357654,-1.0,-0.019198882483906405
FCU_VLVStuck_Cooling_20,0.0,0.19569057836974782,3.1361870387438366,39.89905128753834,-0.2669147407170677
FCU_VLVStuck_Cooling_50,0.0,9.520862307458716,-0.4048566507864958,-0.9931093515942649,-0.016391890297949654
FCU_VLVStuck_Cooling_80,0.0,10.934751692594684,-0.45497097071506887,-1.0,-0.01966481029382626
FCU_VLVStuck_Heating_0,0.0,0.0014017488121249161,-1.8260434156158088e-05,0.0024252799771738547,4.3161055198942985e-06
FCU_VLVStuck_Heating_100,86.63918241199138,6.112163637522289,7.397954687213185,236.0052214851274,0.46011911936175975
FCU_VLVStuck_Heating_20,5.4130266659188155,0.5943285170644204,0.5143697603366079,0.23760610599900198,-0.09299355026819217
FCU_VLVStuck_Heating_50,71.72576595641935,5.108801512313961,6.975402714653811,187.03801983023047,0.4155570896414028
FCU_VLVStuck_Heating_80,86.21816027198761,6.094540928460211,7.383095739456287,234.99687566873533,0.4600365453550721
